,giniCoefficient,shannonsEntropy,ETH.netSwapFlow,ETH.netLPFlow,frxETH.netSwapFlow,frxETH.netLPFlow
2023-03-01 01:32:00,0.02296767739590274,0.9984773800119907,0.0,0,0.0,0
2023-03-01 01:33:00,0.022967691239342444,0.9984773781758699,0.0,0,0.0,0
2023-03-01 01:34:00,0.023110392008710335,0.9984581566533721,0.0,0,0.0,0
2023-03-01 01:35:00,0.023538508160253713,0.9984004902497581,0.0,0,0.0,0
2023-03-01 01:36:00,0.023110364321830928,0.9984581603256137,0.0,0,0.0,0
2023-03-01 01:37:00,0.02296767739590274,0.9984773800119907,0.0,0,0.0,0
2023-03-01 01:38:00,0.023110392008710335,0.9984581566533721,0.0,0,0.0,0
2023-03-01 01:39:00,0.022967691239342444,0.9984773781758699,0.0,0,0.0,0
2023-03-01 01:40:00,0.023110378165270635,0.9984581584894929,0.0,0,0.0,0
2023-03-01 01:41:00,0.023538508160253713,0.9984004902497581,0.0,0,0.0,0
2023-03-01 01:42:00,0.02325310662151793,0.9984389332947536,0.0,0,0.0,0
2023-03-01 01:43:00,0.023253065091198823,0.998438938803116,0.0,0,0.0,0
2023-03-01 01:44:00,0.023253078934638523,0.9984389369669951,0.0,0,0.0,0
2023-03-01 01:45:00,0.023110378165270635,0.9984581584894929,0.0,0,0.0,0
2023-03-01 01:46:00,0.02339580739088582,0.9984197117722559,0.0,0,0.0,0
2023-03-01 01:47:00,0.02296768777848252,0.9984773786349002,0.0,0,0.0,0
2023-03-01 01:48:00,0.023253092778078226,0.9984389351308744,0.0,0,0.0,0
2023-03-01 01:49:00,0.023110378165270635,0.9984581584894929,0.0,0,0.0,0
2023-03-01 01:50:00,0.02339579354744612,0.9984197136083767,0.0,0,0.0,0
2023-03-01 01:51:00,0.02353849431681401,0.9984004920858789,0.0,0,0.0,0
2023-03-01 01:52:00,0.02325310662151793,0.9984389332947536,0.0,0,0.0,0
2023-03-01 01:53:00,0.023253078934638523,0.9984389369669951,0.0,0,0.0,0
2023-03-01 01:54:00,0.023110392008710335,0.9984581566533721,0.0,0,0.0,0
2023-03-01 01:55:00,0.023110378165270635,0.9984581584894929,0.0,0,0.0,0
2023-03-01 01:56:00,0.023110378165270635,0.9984581584894929,0.0,0,0.0,0
2023-03-01 01:57:00,0.023253078934638523,0.9984389369669951,0.0,0,0.0,0
2023-03-01 01:58:00,0.023110364321830928,0.9984581603256137,0.0,0,0.0,0
2023-03-01 01:59:00,0.023253078934638523,0.9984389369669951,0.0,0,0.0,0
2023-03-01 02:00:00,0.023253092778078226,0.9984389351308744,0.0,0,0.0,0
2023-03-01 02:01:00,0.023395779704006414,0.9984197154444974,0.0,0,0.0,0
2023-03-01 02:02:00,0.02296766355246304,0.9984773818481114,0.0,0,0.0,0
2023-03-01 02:03:00,0.02325310662151793,0.9984389332947536,0.0,0,0.0,0
2023-03-01 02:04:00,0.023502815663612113,0.9984052979255336,0.0,0,0.0,0
2023-03-01 02:05:00,0.023110364321830928,0.9984581603256137,0.0,0,0.0,0
2023-03-01 02:06:00,0.023253092778078226,0.9984389351308744,0.0,0,0.0,0
2023-03-01 02:07:00,0.023253078934638523,0.9984389369669951,0.0,0,0.0,0
2023-03-01 02:08:00,0.02296766355246304,0.9984773818481114,0.0,0,0.0,0
2023-03-01 02:09:00,0.02296767739590274,0.9984773800119907,0.0,0,0.0,0
2023-03-01 02:10:00,0.023253078934638523,0.9984389369669951,0.0,0,0.0,0
2023-03-01 02:11:00,0.02339580739088582,0.9984197117722559,0.0,0,0.0,0
2023-03-01 02:12:00,0.023253078934638523,0.9984389369669951,0.0,0,0.0,0
2023-03-01 02:13:00,0.023110364321830928,0.9984581603256137,0.0,0,0.0,0
2023-03-01 02:14:00,0.02339579354744612,0.9984197136083767,0.0,0,0.0,0
2023-03-01 02:15:00,0.023253078934638523,0.9984389369669951,0.0,0,0.0,0
2023-03-01 02:16:00,0.02353849431681401,0.9984004920858789,0.0,0,0.0,0
2023-03-01 02:17:00,0.020944169064164426,0.9987339295292473,0.0,0,0.0,0
2023-03-01 02:18:00,0.0209434761742653,0.9987340133172588,0.0,0,0.0,0
2023-03-01 02:19:00,0.02094348835274684,0.998734011844455,0.0,0,0.0,0
2023-03-01 02:20:00,0.02094351270970992,0.9987340088988474,0.0,0,0.0,0
2023-03-01 02:21:00,0.021001869567659766,0.9987269022672882,0.0,0,0.0,0
2023-03-01 02:22:00,0.020944178198025583,0.9987339284246446,0.0,0,0.0,0
2023-03-01 02:23:00,0.020944169064164426,0.9987339295292473,0.0,0,0.0,0
2023-03-01 02:24:00,0.02094418124264597,0.9987339280564436,0.0,0,0.0,0
2023-03-01 02:25:00,0.02094350053122838,0.9987340103716512,0.0,0,0.0,0
2023-03-01 02:26:00,0.02094348835274684,0.998734011844455,0.0,0,0.0,0
2023-03-01 02:27:00,0.021002525922114275,0.998726822897688,0.0,0,0.0,0
2023-03-01 02:28:00,0.020944156885682887,0.9987339310020511,0.0,0,0.0,0
2023-03-01 02:29:00,0.02094348835274684,0.998734011844455,0.0,0,0.0,0
2023-03-01 02:30:00,0.020944169064164426,0.9987339295292473,0.0,0,0.0,0
2023-03-01 02:31:00,0.021002538100595814,0.9987268214248843,0.0,0,0.0,0
2023-03-01 02:32:00,0.020944193421127508,0.9987339265836399,0.0,0,0.0,0
2023-03-01 02:33:00,0.020944169064164426,0.9987339295292473,0.0,0,0.0,0
2023-03-01 02:34:00,0.02094279546284771,0.9987340956324664,0.0,0,0.0,0
2023-03-01 02:35:00,0.020944169064164426,0.9987339295292473,0.0,0,0.0,0
2023-03-01 02:36:00,0.02094418124264597,0.9987339280564436,0.0,0,0.0,0
2023-03-01 02:37:00,0.020944156885682887,0.9987339310020511,0.0,0,0.0,0
2023-03-01 02:38:00,0.02094348835274684,0.998734011844455,0.0,0,0.0,0
2023-03-01 02:39:00,0.020944162974923658,0.9987339302656493,0.0,0,0.0,0
2023-03-01 02:40:00,0.021001869567659766,0.9987269022672882,0.0,0,0.0,0
2023-03-01 02:41:00,0.02094350053122838,0.9987340103716512,0.0,0,0.0,0
2023-03-01 02:42:00,0.021002550279077353,0.9987268199520806,0.0,0,0.0,0
2023-03-01 02:43:00,0.021002513743632732,0.9987268243704918,0.0,0,0.0,0
2023-03-01 02:44:00,0.02094350053122838,0.9987340103716512,0.0,0,0.0,0
2023-03-01 02:45:00,0.021002513743632732,0.9987268243704918,0.0,0,0.0,0
2023-03-01 02:46:00,0.02094418124264597,0.9987339280564436,0.0,0,0.0,0
2023-03-01 02:47:00,0.020944169064164426,0.9987339295292473,0.0,0,0.0,0
2023-03-01 02:48:00,0.02094350053122838,0.9987340103716512,0.0,0,0.0,0
2023-03-01 02:49:00,0.02094350053122838,0.9987340103716512,0.0,0,0.0,0
2023-03-01 02:50:00,0.020944144707201344,0.9987339324748549,0.0,0,0.0,0
2023-03-01 02:51:00,0.021001869567659766,0.9987269022672882,0.0,0,0.0,0
2023-03-01 02:52:00,0.02094350053122838,0.9987340103716512,0.0,0,0.0,0
2023-03-01 02:53:00,0.020944156885682887,0.9987339310020511,0.0,0,0.0,0
2023-03-01 02:54:00,0.020944156885682887,0.9987339310020511,0.0,0,0.0,0
2023-03-01 02:55:00,0.020944156885682887,0.9987339310020511,0.0,0,0.0,0
2023-03-01 02:56:00,0.021060238604091154,0.9987197941629249,0.0,0,0.0,0
2023-03-01 02:57:00,0.020943327308753597,0.9987340313186541,0.0,0,0.0,0
2023-03-01 02:58:00,0.021002525922114275,0.998726822897688,0.0,0,0.0,0
2023-03-01 02:59:00,0.020942151286874745,0.9987341735292627,0.0,0,0.0,0
2023-03-01 03:00:00,0.02094348835274684,0.998734011844455,0.0,0,0.0,0
2023-03-01 03:01:00,0.02094418124264597,0.9987339280564436,0.0,0,0.0,0
2023-03-01 03:02:00,0.021001188856242182,0.9987269845824958,0.0,0,0.0,0
2023-03-01 03:03:00,0.020944144707201344,0.9987339324748549,0.0,0,0.0,0
2023-03-01 03:04:00,0.020942139108393206,0.9987341750020665,0.0,0,0.0,0
2023-03-01 03:05:00,0.020944156885682887,0.9987339310020511,0.0,0,0.0,0
2023-03-01 03:06:00,0.02094350053122838,0.9987340103716512,0.0,0,0.0,0
2023-03-01 03:07:00,0.02094350053122838,0.9987340103716512,0.0,0,0.0,0
2023-03-01 03:08:00,0.020942819819810794,0.9987340926868589,0.0,0,0.0,0
2023-03-01 03:09:00,0.020944156885682887,0.9987339310020511,0.0,0,0.0,0
2023-03-01 03:10:00,0.02094418124264597,0.9987339280564436,0.0,0,0.0,0
2023-03-01 03:11:00,0.021001857389178227,0.9987269037400919,0.0,0,0.0,0
2023-03-01 03:12:00,0.02154992174155535,0.9986562927078134,0.0,0,0.0,0
2023-03-01 03:13:00,0.021002550279077353,0.9987268199520806,0.0,0,0.0,0
2023-03-01 03:14:00,0.02101712427046289,0.9987250451351953,0.0,0,0.0,0
2023-03-01 03:15:00,0.021001845210696684,0.9987269052128956,0.0,0,0.0,0
2023-03-01 03:16:00,0.020944156885682887,0.9987339310020511,0.0,0,0.0,0
2023-03-01 03:17:00,0.02105957007115511,0.9987198750053288,0.0,0,0.0,0
2023-03-01 03:18:00,0.020942807641329254,0.9987340941596626,0.0,0,0.0,0
2023-03-01 03:19:00,0.021001857389178227,0.9987269037400919,0.0,0,0.0,0
2023-03-01 03:20:00,0.021001857389178227,0.9987269037400919,0.0,0,0.0,0
2023-03-01 03:21:00,0.020944156885682887,0.9987339310020511,0.0,0,0.0,0
2023-03-01 03:22:00,0.020944169064164426,0.9987339295292473,0.0,0,0.0,0
2023-03-01 03:23:00,0.020944169064164426,0.9987339295292473,0.0,0,0.0,0
2023-03-01 03:24:00,0.020944169064164426,0.9987339295292473,0.0,0,0.0,0
2023-03-01 03:25:00,0.02294101074471554,0.9984634896605765,0.0,0,0.0,0
2023-03-01 03:26:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:27:00,0.02573483869006992,0.998088005072683,0.0,0,0.0,0
2023-03-01 03:28:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:29:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:30:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:31:00,0.02573483869006992,0.998088005072683,0.0,0,0.0,0
2023-03-01 03:32:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:33:00,0.025869104050088364,0.9980678912082152,0.0,0,0.0,0
2023-03-01 03:34:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:35:00,0.025496305471935442,0.9981234578324221,0.0,0,0.0,0
2023-03-01 03:36:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:37:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:38:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:39:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:40:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:41:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:42:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:43:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:44:00,0.025728607920279357,0.998088950024847,0.0,0,0.0,0
2023-03-01 03:45:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:46:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:47:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:48:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:49:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:50:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:51:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:52:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:53:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:54:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:55:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:56:00,0.025600573330051474,0.9981081189371508,0.0,0,0.0,0
2023-03-01 03:57:00,0.025600496262237517,0.9981081303327336,0.0,0,0.0,0
2023-03-01 03:58:00,0.025600496262237517,0.9981081303327336,0.0,0,0.0,0
2023-03-01 03:59:00,0.025600496262237517,0.9981081303327336,0.0,0,0.0,0
2023-03-01 04:00:00,0.025600496262237517,0.9981081303327336,0.0,0,0.0,0
2023-03-01 04:01:00,0.025600496262237517,0.9981081303327336,0.0,0,0.0,0
2023-03-01 04:02:00,0.025600496262237517,0.9981081303327336,0.0,0,0.0,0
2023-03-01 04:03:00,0.025600496262237517,0.9981081303327336,0.0,0,0.0,0
2023-03-01 04:04:00,0.025600496262237517,0.9981081303327336,0.0,0,0.0,0
2023-03-01 04:05:00,0.025600496262237517,0.9981081303327336,0.0,0,0.0,0
2023-03-01 04:06:00,0.025600496262237517,0.9981081303327336,0.0,0,0.0,0
2023-03-01 04:07:00,0.025600496262237513,0.9981081303327337,0.0,0,0.0,0
2023-03-01 04:08:00,0.025410532353091257,0.9981360451915128,0.0,0,0.0,0
2023-03-01 04:09:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:10:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:11:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:12:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:13:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:14:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:15:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:16:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:17:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:18:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:19:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:20:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:21:00,0.025283889746993755,0.9981546550973655,0.0,0,0.0,0
2023-03-01 04:22:00,0.025286623866305535,0.9981542557194347,0.0,0,0.0,0
2023-03-01 04:23:00,0.025297560343552662,0.9981526582077119,0.0,0,0.0,0
2023-03-01 04:24:00,0.025297560343552662,0.9981526582077119,0.0,0,0.0,0
2023-03-01 04:25:00,0.025297560343552662,0.9981526582077119,0.0,0,0.0,0
2023-03-01 04:26:00,0.025297560343552662,0.9981526582077119,0.0,0,0.0,0
2023-03-01 04:27:00,0.025297560343552662,0.9981526582077119,0.0,0,0.0,0
2023-03-01 04:28:00,0.0253399036847614,0.998146466175329,0.0,0,0.0,0
2023-03-01 04:29:00,0.0253399036847614,0.998146466175329,0.0,0,0.0,0
2023-03-01 04:30:00,0.0253399036847614,0.998146466175329,0.0,0,0.0,0
2023-03-01 04:31:00,0.0253399036847614,0.998146466175329,0.0,0,0.0,0
2023-03-01 04:32:00,0.0253399036847614,0.998146466175329,0.0,0,0.0,0
2023-03-01 04:33:00,0.02572795370402241,0.9980891280414182,0.0,0,0.0,0
2023-03-01 04:34:00,0.02582372702777965,0.9980749783256158,0.0,0,0.0,0
2023-03-01 04:35:00,0.02582372702777965,0.9980749783256158,0.0,0,0.0,0
2023-03-01 04:36:00,0.02582372702777965,0.9980749783256158,0.0,0,0.0,0
2023-03-01 04:37:00,0.025822487846721642,0.9980751631432911,0.0,0,0.0,0
2023-03-01 04:38:00,0.02590671785460553,0.9980624965162107,0.0,0,0.0,0
2023-03-01 04:39:00,0.026244011865564642,0.998011779363378,0.0,0,0.0,0
2023-03-01 04:40:00,0.026246175317896785,0.9980114514175682,0.0,0,0.0,0
2023-03-01 04:41:00,0.026243983726936277,0.9980117836292031,0.0,0,0.0,0
2023-03-01 04:42:00,0.026240746281190896,0.9980122743756316,0.0,0,0.0,0
2023-03-01 04:43:00,0.0262429378721514,0.9980119421639966,0.0,0,0.0,0
2023-03-01 04:44:00,0.026246162644774074,0.9980114533388204,0.0,0,0.0,0
2023-03-01 04:45:00,0.026245104116866487,0.9980116137948662,0.0,0,0.0,0
2023-03-01 04:46:00,0.026245088651360833,0.998011616139439,0.0,0,0.0,0
2023-03-01 04:47:00,0.02624183574010979,0.9980121092304403,0.0,0,0.0,0
2023-03-01 04:48:00,0.026242894268017382,0.9980119487743944,0.0,0,0.0,0
2023-03-01 04:49:00,0.02624183574010979,0.9980121092304403,0.0,0,0.0,0
2023-03-01 04:50:00,0.02624183574010979,0.9980121092304403,0.0,0,0.0,0
2023-03-01 04:51:00,0.026242909733523036,0.9980119464298216,0.0,0,0.0,0
2023-03-01 04:52:00,0.026240746281190896,0.9980122743756314,0.0,0,0.0,0
2023-03-01 04:53:00,0.02624183574010979,0.9980121092304403,0.0,0,0.0,0
2023-03-01 04:54:00,0.026245104116866487,0.9980116137948662,0.0,0,0.0,0
2023-03-01 04:55:00,0.026245104116866487,0.9980116137948662,0.0,0,0.0,0
2023-03-01 04:56:00,0.02624183574010979,0.9980121092304403,0.0,0,0.0,0
2023-03-01 04:57:00,0.026242909733523036,0.9980119464298216,0.0,0,0.0,0
2023-03-01 04:58:00,0.026242894268017382,0.9980119487743944,0.0,0,0.0,0
2023-03-01 04:59:00,0.02624505772034952,0.9980116208285844,0.0,0,0.0,0
2023-03-01 05:00:00,0.026246135580139177,0.9980114574418226,0.0,0,0.0,0
2023-03-01 05:01:00,0.026241820274604137,0.998012111575013,0.0,0,0.0,0
2023-03-01 05:02:00,0.026243999192441934,0.9980117812846302,0.0,0,0.0,0
2023-03-01 05:03:00,0.026242894268017382,0.9980119487743944,0.0,0,0.0,0
2023-03-01 05:04:00,0.02624401465794759,0.9980117789400577,0.0,0,0.0,0
2023-03-01 05:05:00,0.02624292519902869,0.9980119440852488,0.0,0,0.0,0
2023-03-01 05:06:00,0.026241820274604137,0.998012111575013,0.0,0,0.0,0
2023-03-01 05:07:00,0.02624292519902869,0.9980119440852488,0.0,0,0.0,0
2023-03-01 05:08:00,0.026245088651360833,0.998011616139439,0.0,0,0.0,0
2023-03-01 05:09:00,0.02624183574010979,0.9980121092304403,0.0,0,0.0,0
2023-03-01 05:10:00,0.026157590266720248,0.9980247782020933,0.0,0,0.0,0
2023-03-01 05:11:00,0.026243983726936277,0.9980117836292031,0.0,0,0.0,0
2023-03-01 05:12:00,0.026242909733523036,0.9980119464298216,0.0,0,0.0,0
2023-03-01 05:13:00,0.026241820274604137,0.998012111575013,0.0,0,0.0,0
2023-03-01 05:14:00,0.026242909733523036,0.9980119464298216,0.0,0,0.0,0
2023-03-01 05:15:00,0.026242909733523036,0.9980119464298216,0.0,0,0.0,0
2023-03-01 05:16:00,0.026245101324483544,0.9980116142181867,0.0,0,0.0,0
2023-03-01 05:17:00,0.02624483175213676,0.9980116550811641,0.0,0,0.0,0
2023-03-01 05:18:00,0.026245088651360833,0.998011616139439,0.0,0,0.0,0
2023-03-01 05:19:00,0.026244011865564642,0.998011779363378,0.0,0,0.0,0
2023-03-01 05:20:00,0.02624292519902869,0.9980119440852488,0.0,0,0.0,0
2023-03-01 05:21:00,0.026242894268017382,0.9980119487743944,0.0,0,0.0,0
2023-03-01 05:22:00,0.02624292519902869,0.9980119440852488,0.0,0,0.0,0
