,giniCoefficient,shannonsEntropy,WETH.netSwapFlow,WETH.netLPFlow,stETH.netSwapFlow,stETH.netLPFlow
2023-03-02 22:57:00,0.03561680217471512,0.9963366175609082,0.0,0,0.0,0
2023-03-02 22:58:00,0.03561680217471512,0.9963366175609082,0.0,0,0.0,0
2023-03-02 22:59:00,0.036743622076188996,0.9960954133905972,0.0,0,0.0,0
2023-03-02 23:00:00,0.038041562413188235,0.9958159683439929,0.0,0,0.0,0
2023-03-02 23:01:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:02:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:03:00,0.03756371268021397,0.9959174499910016,0.0,0,0.0,0
2023-03-02 23:04:00,0.03723922759596416,0.9959873112526527,0.0,0,0.0,0
2023-03-02 23:05:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:06:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:07:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:08:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:09:00,0.03691474251171435,0.9960571725143037,0.0,0,0.0,0
2023-03-02 23:10:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:11:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:12:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:13:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:14:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:15:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:16:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:17:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:18:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:19:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:20:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:21:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:22:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:23:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:24:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:25:00,0.03756371268021397,0.9959174499910016,0.0,0,0.0,0
2023-03-02 23:26:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:27:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:28:00,0.03756371268021397,0.9959174499910016,0.0,0,0.0,0
2023-03-02 23:29:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:30:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:31:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:32:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:33:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:34:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:35:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:36:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:37:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:38:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:39:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:40:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:41:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:42:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:43:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:44:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:45:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:46:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:47:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:48:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:49:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:50:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:51:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:52:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:53:00,0.0388616530172132,0.9956380049443974,0.0,0,0.0,0
2023-03-02 23:54:00,0.03821268284871358,0.9957777274676995,0.0,0,0.0,0
2023-03-02 23:55:00,0.04281489337117002,0.9946576994930846,0.0,0,0.0,0
2023-03-02 23:56:00,0.042560052019019565,0.9947174963670905,0.0,0,0.0,0
2023-03-02 23:57:00,0.04237612023601654,0.9947414072248382,0.0,0,0.0,0
2023-03-02 23:58:00,0.04270882085107876,0.994669301683014,0.0,0,0.0,0
2023-03-02 23:59:00,0.04302235189424536,0.9946024327949271,0.0,0,0.0,0
2023-03-03 00:00:00,0.04581440788073882,0.9939070640726735,0.0,0,0.0,0
2023-03-03 00:01:00,0.047188527791819125,0.9935653644586748,0.0,0,0.0,0
2023-03-03 00:02:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:03:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:04:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:05:00,0.047188527791819125,0.9935653644586748,0.0,0,0.0,0
2023-03-03 00:06:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:07:00,0.047210435873985546,0.9935593797115466,0.0,0,0.0,0
2023-03-03 00:08:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:09:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:10:00,0.047210435873985546,0.9935593797115466,0.0,0,0.0,0
2023-03-03 00:11:00,0.04718305077127752,0.9935668606454569,0.0,0,0.0,0
2023-03-03 00:12:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:13:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:14:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:15:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:16:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:17:00,0.047188527791819125,0.9935653644586748,0.0,0,0.0,0
2023-03-03 00:18:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:19:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:20:00,0.04719400481236073,0.9935638682718928,0.0,0,0.0,0
2023-03-03 00:21:00,0.04718305077127752,0.9935668606454569,0.0,0,0.0,0
2023-03-03 00:22:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:23:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:24:00,0.04719674332263153,0.9935631201785018,0.0,0,0.0,0
2023-03-03 00:25:00,0.04719400481236073,0.9935638682718928,0.0,0,0.0,0
2023-03-03 00:26:00,0.047188527791819125,0.9935653644586748,0.0,0,0.0,0
2023-03-03 00:27:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:28:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:29:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:30:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:31:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:32:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:33:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:34:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:35:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:36:00,0.04719400481236073,0.9935638682718928,0.0,0,0.0,0
2023-03-03 00:37:00,0.04719400481236073,0.9935638682718928,0.0,0,0.0,0
2023-03-03 00:38:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:39:00,0.04720358959830854,0.9935612499450241,0.0,0,0.0,0
2023-03-03 00:40:00,0.04719400481236073,0.9935638682718928,0.0,0,0.0,0
2023-03-03 00:41:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:42:00,0.04719400481236073,0.9935638682718928,0.0,0,0.0,0
2023-03-03 00:43:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:44:00,0.047210435873985546,0.9935593797115466,0.0,0,0.0,0
2023-03-03 00:45:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:46:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:47:00,0.047210435873985546,0.9935593797115466,0.0,0,0.0,0
2023-03-03 00:48:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:49:00,0.047188527791819125,0.9935653644586748,0.0,0,0.0,0
2023-03-03 00:50:00,0.047188527791819125,0.9935653644586748,0.0,0,0.0,0
2023-03-03 00:51:00,0.047210435873985546,0.9935593797115466,0.0,0,0.0,0
2023-03-03 00:52:00,0.04719400481236073,0.9935638682718928,0.0,0,0.0,0
2023-03-03 00:53:00,0.047210435873985546,0.9935593797115466,0.0,0,0.0,0
2023-03-03 00:54:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:55:00,0.04720495885344394,0.9935608758983288,0.0,0,0.0,0
2023-03-03 00:56:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:57:00,0.04719400481236073,0.9935638682718928,0.0,0,0.0,0
2023-03-03 00:58:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 00:59:00,0.04719948183290233,0.9935623720851107,0.0,0,0.0,0
2023-03-03 01:00:00,0.06279438411551741,0.9881172915664276,0.0,0,0.0,0
2023-03-03 01:01:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:02:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:03:00,0.07183354548584162,0.9850514094524845,0.0,0,0.0,0
2023-03-03 01:04:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:05:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:06:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:07:00,0.0723432701701915,0.9848396580921948,0.0,0,0.0,0
2023-03-03 01:08:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:09:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:10:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:11:00,0.07115391257337508,0.9853337445995376,0.0,0,0.0,0
2023-03-03 01:12:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:13:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:14:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:15:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:16:00,0.07183354548584162,0.9850514094524845,0.0,0,0.0,0
2023-03-03 01:17:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:18:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:19:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:20:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:21:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:22:00,0.07319281131077467,0.9844867391583784,0.0,0,0.0,0
2023-03-03 01:23:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:24:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:25:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:26:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:27:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:28:00,0.07183354548584162,0.9850514094524845,0.0,0,0.0,0
2023-03-03 01:29:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:30:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:31:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:32:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:33:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:34:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:35:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:36:00,0.07319281131077467,0.9844867391583784,0.0,0,0.0,0
2023-03-03 01:37:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:38:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:39:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:40:00,0.07183354548584162,0.9850514094524845,0.0,0,0.0,0
2023-03-03 01:41:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:42:00,0.07183354548584162,0.9850514094524845,0.0,0,0.0,0
2023-03-03 01:43:00,0.07183354548584162,0.9850514094524845,0.0,0,0.0,0
2023-03-03 01:44:00,0.07183354548584162,0.9850514094524845,0.0,0,0.0,0
2023-03-03 01:45:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:46:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:47:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:48:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:49:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:50:00,0.0723432701701915,0.9848396580921948,0.0,0,0.0,0
2023-03-03 01:51:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:52:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:53:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:54:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:55:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:56:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:57:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 01:58:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 01:59:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 02:00:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 02:01:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 02:02:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 02:03:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 02:04:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 02:05:00,0.07319281131077467,0.9844867391583784,0.0,0,0.0,0
2023-03-03 02:06:00,0.07183354548584162,0.9850514094524845,0.0,0,0.0,0
2023-03-03 02:07:00,0.07319281131077467,0.9844867391583783,0.0,0,0.0,0
2023-03-03 02:08:00,0.07251317839830813,0.9847690743054315,0.0,0,0.0,0
2023-03-03 02:09:00,0.052219759700813474,0.9914747610990221,0.0,0,0.0,0
2023-03-03 02:10:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:11:00,0.04173323389583288,0.994968772069344,0.0,0,0.0,0
2023-03-03 02:12:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:13:00,0.04106999565206072,0.9951237633408928,0.0,0,0.0,0
2023-03-03 02:14:00,0.04067205270579743,0.9952167581038222,0.0,0,0.0,0
2023-03-03 02:15:00,0.040406757408288564,0.9952787546124418,0.0,0,0.0,0
2023-03-03 02:16:00,0.04106999565206072,0.9951237633408928,0.0,0,0.0,0
2023-03-03 02:17:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:18:00,0.04067205270579743,0.9952167581038222,0.0,0,0.0,0
2023-03-03 02:19:00,0.040406757408288564,0.9952787546124418,0.0,0,0.0,0
2023-03-03 02:20:00,0.04084891623747,0.9951754270980757,0.0,0,0.0,0
2023-03-03 02:21:00,0.04173323389583288,0.994968772069344,0.0,0,0.0,0
2023-03-03 02:22:00,0.0401414621107797,0.9953407511210614,0.0,0,0.0,0
2023-03-03 02:23:00,0.04173323389583288,0.994968772069344,0.0,0,0.0,0
2023-03-03 02:24:00,0.04106999565206072,0.9951237633408928,0.0,0,0.0,0
2023-03-03 02:25:00,0.04084891623747,0.9951754270980757,0.0,0,0.0,0
2023-03-03 02:26:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:27:00,0.0401414621107797,0.9953407511210614,0.0,0,0.0,0
2023-03-03 02:28:00,0.041202643300815155,0.9950927650865831,0.0,0,0.0,0
2023-03-03 02:29:00,0.041776758804933825,0.9949323464823603,0.0,0,0.0,0
2023-03-03 02:30:00,0.0401414621107797,0.9953407511210614,0.0,0,0.0,0
2023-03-03 02:31:00,0.04067205270579743,0.9952167581038222,0.0,0,0.0,0
2023-03-03 02:32:00,0.04067205270579743,0.9952167581038222,0.0,0,0.0,0
2023-03-03 02:33:00,0.039743519164516405,0.9954337458839907,0.0,0,0.0,0
2023-03-03 02:34:00,0.04067205270579743,0.9952167581038222,0.0,0,0.0,0
2023-03-03 02:35:00,0.0401414621107797,0.9953407511210614,0.0,0,0.0,0
2023-03-03 02:36:00,0.04067205270579743,0.9952167581038222,0.0,0,0.0,0
2023-03-03 02:37:00,0.0401414621107797,0.9953407511210614,0.0,0,0.0,0
2023-03-03 02:38:00,0.04067205270579743,0.9952167581038222,0.0,0,0.0,0
2023-03-03 02:39:00,0.0401414621107797,0.9953407511210614,0.0,0,0.0,0
2023-03-03 02:40:00,0.04067205270579743,0.9952167581038222,0.0,0,0.0,0
2023-03-03 02:41:00,0.04067205270579743,0.9952167581038222,0.0,0,0.0,0
2023-03-03 02:42:00,0.04067205270579743,0.9952167581038222,0.0,0,0.0,0
2023-03-03 02:43:00,0.04067205270579743,0.9952167581038222,0.0,0,0.0,0
2023-03-03 02:44:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:45:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:46:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:47:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:48:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:49:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:50:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:51:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:52:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:53:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:54:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:55:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:56:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:57:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:58:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 02:59:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:00:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:01:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:02:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:03:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:04:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:05:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:06:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:07:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:08:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:09:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:10:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:11:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:12:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:13:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:14:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:15:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:16:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:17:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:18:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:19:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:20:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:21:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:22:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:23:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:24:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:25:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:26:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:27:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:28:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:29:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:30:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:31:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:32:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:33:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:34:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:35:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:36:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:37:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:38:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:39:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:40:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:41:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:42:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:43:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:44:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:45:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:46:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:47:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:48:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:49:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:50:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:51:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:52:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:53:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:54:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:55:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:56:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:57:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:58:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 03:59:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:00:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:01:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:02:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:03:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:04:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:05:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:06:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:07:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:08:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:09:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:10:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:11:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:12:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:13:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:14:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:15:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:16:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:17:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:18:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:19:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
2023-03-03 04:20:00,0.04173323389583288,0.9949687720693439,0.0,0,0.0,0
