,giniCoefficient,shannonsEntropy,LUSD.netSwapFlow,LUSD.netLPFlow,3Crv.netSwapFlow,3Crv.netLPFlow
2023-03-09 04:06:00,0.27137004084885546,0.7756153587018458,0.0,0,0.0,0
2023-03-09 04:07:00,0.2707167324222461,0.776757171534133,0.0,0,0.0,0
2023-03-09 04:08:00,0.2710433866355508,0.7761862651179895,0.0,0,0.0,0
2023-03-09 04:09:00,0.27137004084885546,0.7756153587018458,0.0,0,0.0,0
2023-03-09 04:10:00,0.2707167324222461,0.776757171534133,0.0,0,0.0,0
2023-03-09 04:11:00,0.2707167324222461,0.776757171534133,0.0,0,0.0,0
2023-03-09 04:12:00,0.2710433866355508,0.7761862651179895,0.0,0,0.0,0
2023-03-09 04:13:00,0.2703900782089414,0.7773280779502766,0.0,0,0.0,0
2023-03-09 04:14:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:15:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:16:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:17:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:18:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:19:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:20:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:21:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:22:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:23:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:24:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:25:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:26:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:27:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:28:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:29:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:30:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:31:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:32:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:33:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:34:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:35:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:36:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:37:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:38:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:39:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:40:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:41:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:42:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:43:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:44:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:45:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:46:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:47:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:48:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:49:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:50:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:51:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:52:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:53:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:54:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:55:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:56:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:57:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:58:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 04:59:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:00:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:01:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:02:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:03:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:04:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:05:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:06:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:07:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:08:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:09:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:10:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:11:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:12:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:13:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:14:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:15:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:16:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:17:00,0.269736769782332,0.7784698907825638,0.0,0,0.0,0
2023-03-09 05:18:00,0.27321644244705184,0.7723288779381309,0.0,0,0.0,0
2023-03-09 05:19:00,0.2752457487022114,0.7687527007821512,0.0,0,0.0,0
2023-03-09 05:20:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:21:00,0.2752457487022114,0.7687527007821512,0.0,0,0.0,0
2023-03-09 05:22:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:23:00,0.2752457487022114,0.7687527007821512,0.0,0,0.0,0
2023-03-09 05:24:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:25:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:26:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:27:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:28:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:29:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:30:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:31:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:32:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:33:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:34:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:35:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:36:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:37:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:38:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:39:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:40:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:41:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:42:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:43:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:44:00,0.2752457487022114,0.7687527007821512,0.0,0,0.0,0
2023-03-09 05:45:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:46:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:47:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:48:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:49:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:50:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:51:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:52:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:53:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:54:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:55:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:56:00,0.2752457487022114,0.7687527007821512,0.0,0,0.0,0
2023-03-09 05:57:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 05:58:00,0.2752457487022114,0.7687527007821512,0.0,0,0.0,0
2023-03-09 05:59:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:00:00,0.2752457487022114,0.7687527007821512,0.0,0,0.0,0
2023-03-09 06:01:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:02:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:03:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:04:00,0.2752457487022114,0.7687527007821512,0.0,0,0.0,0
2023-03-09 06:05:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:06:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:07:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:08:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:09:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:10:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:11:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:12:00,0.2752457487022114,0.7687527007821512,0.0,0,0.0,0
2023-03-09 06:13:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:14:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:15:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:16:00,0.2752457487022114,0.7687527007821512,0.0,0,0.0,0
2023-03-09 06:17:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:18:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:19:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:20:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:21:00,0.2752457487022114,0.7687527007821512,0.0,0,0.0,0
2023-03-09 06:22:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:23:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:24:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:25:00,0.27553622422353174,0.7682348693751756,0.0,0,0.0,0
2023-03-09 06:26:00,0.27972871819653894,0.7606565208220051,0.0,0,0.0,0
2023-03-09 06:27:00,0.28007277324240976,0.7600292640550388,0.0,0,0.0,0
2023-03-09 06:28:00,0.279489405351972,0.7610957566882159,0.0,0,0.0,0
2023-03-09 06:29:00,0.28044653289667687,0.7593512136468924,0.0,0,0.0,0
2023-03-09 06:30:00,0.2785657259308742,0.7627685484104497,0.0,0,0.0,0
2023-03-09 06:31:00,0.28031208608697666,0.7595900281888278,0.0,0,0.0,0
2023-03-09 06:32:00,0.2807829039488004,0.7587341279418737,0.0,0,0.0,0
2023-03-09 06:33:00,0.2812395090232853,0.7578962787886843,0.0,0,0.0,0
2023-03-09 06:34:00,0.28065614113284754,0.7589627714218615,0.0,0,0.0,0
2023-03-09 06:35:00,0.27881065404825744,0.762297876027374,0.0,0,0.0,0
2023-03-09 06:36:00,0.2804168282882806,0.7594020072880724,0.0,0,0.0,0
2023-03-09 06:37:00,0.2804168282882806,0.7594020072880724,0.0,0,0.0,0
2023-03-09 06:38:00,0.28023704849406905,0.759727255448403,0.0,0,0.0,0
2023-03-09 06:39:00,0.278909780976745,0.7621412916434834,0.0,0,0.0,0
2023-03-09 06:40:00,0.2802667531024653,0.759676461807223,0.0,0,0.0,0
2023-03-09 06:41:00,0.28034179069537296,0.7595392345476477,0.0,0,0.0,0
2023-03-09 06:42:00,0.27863590684404066,0.7625892690850833,0.0,0,0.0,0
2023-03-09 06:43:00,0.2800274402578984,0.7601156976734339,0.0,0,0.0,0
2023-03-09 06:44:00,0.27758172109177914,0.7645116619652148,0.0,0,0.0,0
2023-03-09 06:45:00,0.28007277324240976,0.7600292640550388,0.0,0,0.0,0
2023-03-09 06:46:00,0.28007277324240976,0.7600292640550388,0.0,0,0.0,0
2023-03-09 06:47:00,0.2790703127131935,0.7618602407147576,0.0,0,0.0,0
2023-03-09 06:48:00,0.2806858457412438,0.7589119777806814,0.0,0,0.0,0
2023-03-09 06:49:00,0.27968338521202757,0.7607429544404003,0.0,0,0.0,0
2023-03-09 06:50:00,0.27792577613765,0.7638844051982485,0.0,0,0.0,0
2023-03-09 06:51:00,0.2802030487556856,0.7597920806621994,0.0,0,0.0,0
2023-03-09 06:52:00,0.2806858457412438,0.7589119777806814,0.0,0,0.0,0
2023-03-09 06:53:00,0.28082041638450683,0.7586607628152258,0.0,0,0.0,0
2023-03-09 06:54:00,0.28092515858581074,0.7584727419144704,0.0,0,0.0,0
2023-03-09 06:55:00,0.28034179069537296,0.7595392345476477,0.0,0,0.0,0
2023-03-09 06:56:00,0.2805060659470323,0.7592372259410121,0.0,0,0.0,0
2023-03-09 06:57:00,0.2799226980565945,0.7603037185741892,0.0,0,0.0,0
2023-03-09 06:58:00,0.2804168282882806,0.7594020072880724,0.0,0,0.0,0
2023-03-09 06:59:00,0.2804168282882806,0.7594020072880724,0.0,0,0.0,0
2023-03-09 07:00:00,0.2798334603978428,0.7604684999212497,0.0,0,0.0,0
2023-03-09 07:01:00,0.28029684574682007,0.7596205465877304,0.0,0,0.0,0
2023-03-09 07:02:00,0.28089545397741444,0.7585235355556506,0.0,0,0.0,0
2023-03-09 07:03:00,0.28065614113284754,0.7589627714218615,0.0,0,0.0,0
2023-03-09 07:04:00,0.2782621471897736,0.7632673194932298,0.0,0,0.0,0
2023-03-09 07:05:00,0.27973246171174976,0.7606355631440953,0.0,0,0.0,0
2023-03-09 07:06:00,0.27965368060363127,0.7607937480815803,0.0,0,0.0,0
2023-03-09 07:07:00,0.2784638110435765,0.7629043461834664,0.0,0,0.0,0
2023-03-09 07:08:00,0.28042777349844994,0.7593855204617861,0.0,0,0.0,0
2023-03-09 07:09:00,0.277947796752299,0.763843782619016,0.0,0,0.0,0
2023-03-09 07:10:00,0.2806781617474965,0.758922148842629,0.0,0,0.0,0
2023-03-09 07:11:00,0.2788531990739586,0.7621906557981049,0.0,0,0.0,0
2023-03-09 07:12:00,0.2804685535113258,0.7593105910676599,0.0,0,0.0,0
2023-03-09 07:13:00,0.2814788218678522,0.7574570429224734,0.0,0,0.0,0
2023-03-09 07:14:00,0.28034179069537296,0.7595392345476477,0.0,0,0.0,0
2023-03-09 07:15:00,0.2755209472569341,0.7682124122312721,0.0,0,0.0,0
2023-03-09 07:16:00,0.27534195983036447,0.7685813262649518,0.0,0,0.0,0
2023-03-09 07:17:00,0.2751548886457874,0.768915786687107,0.0,0,0.0,0
2023-03-09 07:18:00,0.2745053102532986,0.7700594995172549,0.0,0,0.0,0
2023-03-09 07:19:00,0.2709831491886206,0.776293512772311,0.0,0,0.0,0
2023-03-09 07:20:00,0.2709434332660727,0.7763630328920044,0.0,0,0.0,0
2023-03-09 07:21:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:22:00,0.2709831491886206,0.776293512772311,0.0,0,0.0,0
2023-03-09 07:23:00,0.27295115886681065,0.7728072856627808,0.0,0,0.0,0
2023-03-09 07:24:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:25:00,0.2733438714799884,0.7721095291846319,0.0,0,0.0,0
2023-03-09 07:26:00,0.27082428549842896,0.7765715932510847,0.0,0,0.0,0
2023-03-09 07:27:00,0.2709831491886206,0.776293512772311,0.0,0,0.0,0
2023-03-09 07:28:00,0.2709434332660727,0.7763630328920044,0.0,0,0.0,0
2023-03-09 07:29:00,0.2709434332660727,0.7763630328920044,0.0,0,0.0,0
2023-03-09 07:30:00,0.27082428549842896,0.7765715932510847,0.0,0,0.0,0
2023-03-09 07:31:00,0.2749191685450007,0.7693210585532506,0.0,0,0.0,0
2023-03-09 07:32:00,0.27283201109916694,0.7730158460218612,0.0,0,0.0,0
2023-03-09 07:33:00,0.27192743810516773,0.7746199193372394,0.0,0,0.0,0
2023-03-09 07:34:00,0.27078456957588104,0.7766411133707782,0.0,0,0.0,0
2023-03-09 07:35:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:36:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:37:00,0.27086400142097683,0.7765020731313913,0.0,0,0.0,0
2023-03-09 07:38:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:39:00,0.2709831491886206,0.776293512772311,0.0,0,0.0,0
2023-03-09 07:40:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:41:00,0.2709335042854357,0.7763804129219278,0.0,0,0.0,0
2023-03-09 07:42:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:43:00,0.27078456957588104,0.7766411133707782,0.0,0,0.0,0
2023-03-09 07:44:00,0.27086400142097683,0.7765020731313913,0.0,0,0.0,0
2023-03-09 07:45:00,0.2709434332660727,0.7763630328920044,0.0,0,0.0,0
2023-03-09 07:46:00,0.2709831491886206,0.776293512772311,0.0,0,0.0,0
2023-03-09 07:47:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:48:00,0.27196715402771565,0.774550399217546,0.0,0,0.0,0
2023-03-09 07:49:00,0.27086400142097683,0.7765020731313913,0.0,0,0.0,0
2023-03-09 07:50:00,0.27086400142097683,0.7765020731313913,0.0,0,0.0,0
2023-03-09 07:51:00,0.2728717270217148,0.7729463259021678,0.0,0,0.0,0
2023-03-09 07:52:00,0.27082428549842896,0.7765715932510847,0.0,0,0.0,0
2023-03-09 07:53:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:54:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:55:00,0.2709434332660727,0.7763630328920044,0.0,0,0.0,0
2023-03-09 07:56:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:57:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 07:58:00,0.2709831491886206,0.776293512772311,0.0,0,0.0,0
2023-03-09 07:59:00,0.2709037173435248,0.7764325530116979,0.0,0,0.0,0
2023-03-09 08:00:00,0.2709434332660727,0.7763630328920044,0.0,0,0.0,0
2023-03-09 08:01:00,0.2718877221826198,0.7746894394569328,0.0,0,0.0,0
2023-03-09 08:02:00,0.2709434332660727,0.7763630328920044,0.0,0,0.0,0
2023-03-09 08:03:00,0.2729114429442627,0.7728768057824743,0.0,0,0.0,0
2023-03-09 08:04:00,0.27086400142097683,0.7765020731313913,0.0,0,0.0,0
2023-03-09 08:05:00,0.27082428549842896,0.7765715932510847,0.0,0,0.0,0
2023-03-09 08:06:00,0.2718877221826198,0.7746894394569328,0.0,0,0.0,0
2023-03-09 08:07:00,0.27086400142097683,0.7765020731313913,0.0,0,0.0,0
2023-03-09 08:08:00,0.273887250176155,0.7711480468783988,0.0,0,0.0,0
2023-03-09 08:09:00,0.2712405159384062,0.7758194093840286,0.0,0,0.0,0
2023-03-09 08:10:00,0.2702483134921084,0.7775768775894831,0.0,0,0.0,0
2023-03-09 08:11:00,0.2702483134921084,0.7775768775894831,0.0,0,0.0,0
2023-03-09 08:12:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:13:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:14:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:15:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:16:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:17:00,0.2704795960456079,0.7771730137349082,0.0,0,0.0,0
2023-03-09 08:18:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:19:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:20:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:21:00,0.2702483134921084,0.7775768775894831,0.0,0,0.0,0
2023-03-09 08:22:00,0.2702483134921084,0.7775768775894831,0.0,0,0.0,0
2023-03-09 08:23:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:24:00,0.2702483134921084,0.7775768775894831,0.0,0,0.0,0
2023-03-09 08:25:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:26:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:27:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:28:00,0.2704795960456079,0.7771730137349082,0.0,0,0.0,0
2023-03-09 08:29:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:30:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:31:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:32:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:33:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:34:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:35:00,0.2710092333849067,0.7762232732386035,0.0,0,0.0,0
2023-03-09 08:36:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:37:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:38:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:39:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:40:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:41:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:42:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:43:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:44:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:45:00,0.2702483134921084,0.7775768775894831,0.0,0,0.0,0
2023-03-09 08:46:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:47:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:48:00,0.27007485157698374,0.7778797754804143,0.0,0,0.0,0
2023-03-09 08:49:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:50:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:51:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:52:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:53:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:54:00,0.2702483134921084,0.7775768775894831,0.0,0,0.0,0
2023-03-09 08:55:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:56:00,0.2710092333849067,0.7762232732386035,0.0,0,0.0,0
2023-03-09 08:57:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 08:58:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 08:59:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 09:00:00,0.2702483134921084,0.7775768775894831,0.0,0,0.0,0
2023-03-09 09:01:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 09:02:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 09:03:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 09:04:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 09:05:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 09:06:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 09:07:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 09:08:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 09:09:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 09:10:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 09:11:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 09:12:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 09:13:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 09:14:00,0.2700170309386089,0.777980741444058,0.0,0,0.0,0
2023-03-09 09:15:00,0.2697857483851094,0.778384605298633,0.0,0,0.0,0
2023-03-09 09:16:00,0.27044807773026275,0.7772281792039122,0.0,0,0.0,0
2023-03-09 09:17:00,0.27081608789122624,0.7765859479017743,0.0,0,0.0,0
2023-03-09 09:18:00,0.27087912452191654,0.7764756169637663,0.0,0,0.0,0
2023-03-09 09:19:00,0.2708476062065714,0.7765307824327703,0.0,0,0.0,0
2023-03-09 09:20:00,0.27081608789122624,0.7765859479017743,0.0,0,0.0,0
2023-03-09 09:21:00,0.27078456957588104,0.7766411133707782,0.0,0,0.0,0
2023-03-09 09:22:00,0.27082428549842896,0.7765715932510847,0.0,0,0.0,0
2023-03-09 09:23:00,0.27078456957588104,0.7766411133707782,0.0,0,0.0,0
2023-03-09 09:24:00,0.27078456957588104,0.7766411133707782,0.0,0,0.0,0
2023-03-09 09:25:00,0.27078456957588104,0.7766411133707782,0.0,0,0.0,0
2023-03-09 09:26:00,0.27081608789122624,0.7765859479017743,0.0,0,0.0,0
2023-03-09 09:27:00,0.27081608789122624,0.7765859479017743,0.0,0,0.0,0
2023-03-09 09:28:00,0.27087912452191654,0.7764756169637663,0.0,0,0.0,0
2023-03-09 09:29:00,0.2708476062065714,0.7765307824327703,0.0,0,0.0,0
2023-03-09 09:30:00,0.27081608789122624,0.7765859479017743,0.0,0,0.0,0
2023-03-09 09:31:00,0.27078456957588104,0.7766411133707782,0.0,0,0.0,0
2023-03-09 09:32:00,0.27087912452191654,0.7764756169637663,0.0,0,0.0,0
