timestamp,FRAX.logReturns
2023-03-10 02:34:00,0.0
2023-03-10 02:35:00,0.0
2023-03-10 02:36:00,0.0
2023-03-10 02:37:00,0.00912983040490214
2023-03-10 02:38:00,0.0
2023-03-10 02:39:00,0.0
2023-03-10 02:40:00,0.0
2023-03-10 02:41:00,0.0
2023-03-10 02:42:00,0.0
2023-03-10 02:43:00,0.0025602734454344867
2023-03-10 02:44:00,0.0
2023-03-10 02:45:00,0.0
2023-03-10 02:46:00,-0.011976083689245114
2023-03-10 02:47:00,0.0
2023-03-10 02:48:00,0.0
2023-03-10 02:49:00,-0.003148480077771145
2023-03-10 02:50:00,0.0
2023-03-10 02:51:00,0.0
2023-03-10 02:52:00,0.0
2023-03-10 02:53:00,0.0
2023-03-10 02:54:00,0.0
2023-03-10 02:55:00,0.0
2023-03-10 02:56:00,0.0
2023-03-10 02:57:00,0.0
2023-03-10 02:58:00,0.0
2023-03-10 02:59:00,0.0048637460491170285
2023-03-10 03:00:00,0.0
2023-03-10 03:01:00,0.0
2023-03-10 03:02:00,0.0
2023-03-10 03:03:00,0.0
2023-03-10 03:04:00,0.0
2023-03-10 03:05:00,0.0
2023-03-10 03:06:00,0.0
2023-03-10 03:07:00,0.0
2023-03-10 03:08:00,-0.004004577996955015
2023-03-10 03:09:00,0.015970425656141887
2023-03-10 03:10:00,0.0
2023-03-10 03:11:00,0.0
2023-03-10 03:12:00,0.0
2023-03-10 03:13:00,-0.016543163346195874
2023-03-10 03:14:00,0.0
2023-03-10 03:15:00,0.0
2023-03-10 03:16:00,0.0
2023-03-10 03:17:00,-0.002005874514439294
2023-03-10 03:18:00,0.0
2023-03-10 03:19:00,0.0
2023-03-10 03:20:00,0.013429581140409562
2023-03-10 03:21:00,0.0
2023-03-10 03:22:00,0.0
2023-03-10 03:23:00,0.0
2023-03-10 03:24:00,0.0
2023-03-10 03:25:00,0.0
2023-03-10 03:26:00,0.0
2023-03-10 03:27:00,0.0
2023-03-10 03:28:00,0.0
2023-03-10 03:29:00,0.0
2023-03-10 03:30:00,0.0
2023-03-10 03:31:00,0.0
2023-03-10 03:32:00,0.0
2023-03-10 03:33:00,0.0
