,token_id,symbol,timestamp,open,high,low,close,volume
48,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1668431351,,,,0.92959674,
49,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1668516743,,,,0.9085686,
50,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1668602147,,,,0.92809203,
51,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1668687551,,,,0.91877549,
52,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1668773027,,,,0.93926424,
53,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1668773171,,,,0.93926424,
54,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1668858575,,,,0.9198055,
55,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1668943979,,,,0.92062832,
56,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669029371,,,,0.89394628,
57,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669114787,,,,0.90646456,
58,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669200191,,,,0.93317909,
59,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669285643,,,,0.93375886,
60,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669371047,,,,0.93170312,
61,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669456463,,,,0.91414528,
62,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669541855,,,,0.9033672,
63,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669627259,,,,0.91445893,
64,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669712663,,,,0.92255905,
65,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669798079,,,,0.917351,
66,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669883471,,,,0.90280574,
67,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1669968887,,,,0.90025858,
68,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670054339,,,,0.88305185,
69,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670139755,,,,0.86541,
70,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670225195,,,,0.85602771,
71,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670310599,,,,0.86961764,
72,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670395991,,,,0.88544468,
73,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670481395,,,,0.87068285,
74,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670566799,,,,0.86723298,
75,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670652191,,,,0.84995252,
76,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670737583,,,,0.83646522,
77,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670822987,,,,0.78816729,
78,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670908379,,,,0.73768257,
79,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1670993771,,,,0.62305035,
80,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1671079163,,,,0.64480575,
81,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1671164567,,,,0.57712513,
82,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1671249971,,,,0.54303353,
83,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1671335387,,,,0.54434034,
84,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1671420791,,,,0.51643319,
85,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1671506171,,,,0.54802954,
86,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1671591575,,,,0.55281844,
87,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1671676967,,,,0.51986553,
88,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1671762359,,,,0.54927012,
89,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1671847751,,,,0.52558533,
90,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1671933155,,,,0.50555167,
91,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672018547,,,,0.48928141,
92,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672103951,,,,0.47901096,
93,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672189367,,,,0.4702983,
94,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672274759,,,,0.45120535,
95,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672360151,,,,0.41717481,
96,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672445543,,,,0.41330199,
97,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672530947,,,,0.40438607,
98,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672616351,,,,0.39984,
99,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672701767,,,,0.39762046,
100,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672787171,,,,0.40576909,
101,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672872563,,,,0.41479282,
102,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1672957979,,,,0.42757169,
103,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673043371,,,,0.40874868,
104,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673128751,,,,0.40547229,
105,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673214155,,,,0.40614875,
106,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673299559,,,,0.43399715,
107,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673384951,,,,0.42685331,
108,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673470379,,,,0.3918475,
109,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673555795,,,,0.37003549,
110,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673641199,,,,0.30670784,
111,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673726603,,,,0.35585929,
112,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673812007,,,,0.38898687,
113,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673897411,,,,0.36543618,
114,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1673982803,,,,0.31938505,
115,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674068207,,,,0.32297153,
116,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674153635,,,,0.31246875,
117,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674239039,,,,0.29310643,
118,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674324515,,,,0.3357955,
119,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674324959,,,,0.3363,
120,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674410363,,,,0.3366,
121,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674495755,,,,0.3243,
122,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674581159,,,,0.3419,
123,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674666575,,,,0.32076941,
124,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674751991,,,,0.30742377,
125,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674837383,,,,0.31526609,
126,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1674922787,,,,0.33326557,
127,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1675008179,,,,0.3368129,
128,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1675093583,,,,0.32461174,
129,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1675178975,,,,0.3181712,
130,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,USDN/USD,1675264367,,,,0.3100989,
