,token_id,symbol,timestamp,open,high,low,close,volume
0,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1649264925,,,,1.00045719,
1,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1649351306,,,,1.0004079,
2,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1649437709,,,,1.0000412,
3,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1649524116,,,,1.00038125,
4,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1649610533,,,,1.00066729,
5,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1649696914,,,,1.00071036,
6,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1649783306,,,,1.00055393,
7,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1649869715,,,,1.0008486,
8,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1649956134,,,,1.00142983,
9,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650042531,,,,1.00228457,
10,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650128955,,,,1.003,
11,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650215305,,,,1.00262388,
12,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650301702,,,,1.00329451,
13,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650388076,,,,1.00323552,
14,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650474485,,,,1.004,
15,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650560901,,,,1.003,
16,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650647316,,,,1.00219376,
17,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650733730,,,,1.00151601,
18,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650820142,,,,1.00133695,
19,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650906544,,,,1.00106751,
20,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1650992963,,,,1.00045289,
21,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651079400,,,,1.00027099,
22,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651165785,,,,0.99992508,
23,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651252222,,,,1.00002571,
24,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651338626,,,,1.0,
25,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651425008,,,,1.001,
26,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651511385,,,,1.0,
27,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651597785,,,,0.9999,
28,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651684191,,,,1.0,
29,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651770609,,,,0.99981348,
30,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651857029,,,,0.99970278,
31,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651943506,,,,0.99872544,
32,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651958030,,,,0.99564132,
33,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651963435,,,,0.99241119,
34,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651963753,,,,0.98933437,
35,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651964713,,,,0.99230993,
36,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651965008,,,,0.99672704,
37,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651967348,,,,0.9936,
38,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651974773,,,,0.98983269,
39,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651977104,,,,0.99287489,
40,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1651979769,,,,0.99595176,
41,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652010727,,,,0.99292971,
42,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652021086,,,,0.99606458,
43,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652102879,,,,0.99306917,
44,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652106881,,,,0.99003263,
45,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652111426,,,,0.98705089,
46,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652112878,,,,0.98403342,
47,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652115213,,,,0.9808537,
48,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652116257,,,,0.98415056,
49,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652119344,,,,0.980403,
50,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652120758,,,,0.97663518,
51,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652121033,,,,0.97351126,
52,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652121154,,,,0.9681743,
53,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652121199,,,,0.9614905,
54,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652121274,,,,0.95452935,
55,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652121332,,,,0.95847886,
56,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652121565,,,,0.95139375,
57,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652121627,,,,0.94744767,
58,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652121627,,,,0.94642136,
59,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652121658,,,,0.94275938,
60,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652121701,,,,0.9329694,
61,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652121735,,,,0.92950056,
62,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652122040,,,,0.9355,
63,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652122113,,,,0.94034519,
64,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652122140,,,,0.9432,
65,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652122166,,,,0.94663778,
66,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652122191,,,,0.94975953,
67,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652122413,,,,0.95322813,
68,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652122866,,,,0.95033079,
69,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652122967,,,,0.9536555,
70,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652123189,,,,0.95001213,
71,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652123611,,,,0.95517524,
72,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652123822,,,,0.95050239,
73,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652123908,,,,0.95366187,
74,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652124751,,,,0.950442,
75,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652125493,,,,0.944367,
76,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652125706,,,,0.94115061,
77,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652125743,,,,0.9441976,
78,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652126308,,,,0.94773235,
79,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652126624,,,,0.95227799,
80,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652126938,,,,0.95739589,
81,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652126983,,,,0.953613,
82,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652127258,,,,0.95728887,
83,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652127277,,,,0.95338855,
84,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652127379,,,,0.95735101,
85,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652127488,,,,0.95103141,
86,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652127755,,,,0.94768193,
87,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652128444,,,,0.94407367,
88,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652128654,,,,0.94774681,
89,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652128974,,,,0.94452651,
90,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652129351,,,,0.94794514,
91,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652130001,,,,0.944912,
92,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652130056,,,,0.93931251,
93,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652130324,,,,0.93588044,
94,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652130668,,,,0.94156006,
95,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652130757,,,,0.94445577,
96,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652130818,,,,0.93909894,
97,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652131028,,,,0.94247413,
98,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652131037,,,,0.94471663,
99,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652132005,,,,0.94066703,
100,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652132073,,,,0.93781941,
101,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652132360,,,,0.93494375,
102,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652132563,,,,0.931619,
103,0xa693b19d2931d498c5b318df961919bb4aee87a5,UST/USD,1652132936,,,,0.92831463,
